2020-02-16 01:24:02,027 [main] INFO  (TypeExtractor.java:1818) - class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2020-02-16 01:24:06,677 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:713) - Deploying Flat Map -> Sink: Print to Std. Out (3/4) (attempt #0) to 7640ae59-c5bb-498d-9b1e-b320435ed961 @ localhost (dataPort=-1)
2020-02-16 01:24:06,678 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) switched from SCHEDULED to DEPLOYING.
2020-02-16 01:24:06,678 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:713) - Deploying Flat Map -> Sink: Print to Std. Out (4/4) (attempt #0) to 7640ae59-c5bb-498d-9b1e-b320435ed961 @ localhost (dataPort=-1)
2020-02-16 01:24:06,714 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Source: Custom File Source (1/1).
2020-02-16 01:24:06,715 [Source: Custom File Source (1/1)] INFO  (Task.java:958) - Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,718 [Source: Custom File Source (1/1)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) [DEPLOYING]
2020-02-16 01:24:06,737 [Source: Custom File Source (1/1)] INFO  (Task.java:593) - Loading JAR files for task Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) [DEPLOYING].
2020-02-16 01:24:06,739 [Source: Custom File Source (1/1)] INFO  (Task.java:619) - Registering task at network: Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) [DEPLOYING].
2020-02-16 01:24:06,750 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Split Reader: Custom File Source -> Flat Map (1/4).
2020-02-16 01:24:06,754 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Split Reader: Custom File Source -> Flat Map (2/4).
2020-02-16 01:24:06,763 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Split Reader: Custom File Source -> Flat Map (3/4).
2020-02-16 01:24:06,754 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,764 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) [DEPLOYING]
2020-02-16 01:24:06,776 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:593) - Loading JAR files for task Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) [DEPLOYING].
2020-02-16 01:24:06,777 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,777 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) [DEPLOYING]
2020-02-16 01:24:06,777 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:593) - Loading JAR files for task Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) [DEPLOYING].
2020-02-16 01:24:06,778 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:619) - Registering task at network: Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) [DEPLOYING].
2020-02-16 01:24:06,778 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:619) - Registering task at network: Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) [DEPLOYING].
2020-02-16 01:24:06,786 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Split Reader: Custom File Source -> Flat Map (4/4).
2020-02-16 01:24:06,779 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,787 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) [DEPLOYING]
2020-02-16 01:24:06,787 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:593) - Loading JAR files for task Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) [DEPLOYING].
2020-02-16 01:24:06,788 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:619) - Registering task at network: Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) [DEPLOYING].
2020-02-16 01:24:06,802 [Source: Custom File Source (1/1)] INFO  (Task.java:958) - Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,803 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Flat Map -> Sink: Print to Std. Out (1/4).
2020-02-16 01:24:06,803 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,804 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,805 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) [DEPLOYING]
2020-02-16 01:24:06,805 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:593) - Loading JAR files for task Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) [DEPLOYING].
2020-02-16 01:24:06,805 [Source: Custom File Source (1/1)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,806 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:619) - Registering task at network: Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) [DEPLOYING].
2020-02-16 01:24:06,816 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,816 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,817 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) [DEPLOYING]
2020-02-16 01:24:06,817 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:593) - Loading JAR files for task Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) [DEPLOYING].
2020-02-16 01:24:06,817 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,819 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:619) - Registering task at network: Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) [DEPLOYING].
2020-02-16 01:24:06,817 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,828 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,829 [flink-akka.actor.default-dispatcher-4] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,829 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,833 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Flat Map -> Sink: Print to Std. Out (2/4).
2020-02-16 01:24:06,844 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (2/4) (9f10d9e4d40bc7d45228375f4c6978d3) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,845 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Flat Map -> Sink: Print to Std. Out (2/4) (9f10d9e4d40bc7d45228375f4c6978d3) [DEPLOYING]
2020-02-16 01:24:06,845 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (Task.java:593) - Loading JAR files for task Flat Map -> Sink: Print to Std. Out (2/4) (9f10d9e4d40bc7d45228375f4c6978d3) [DEPLOYING].
2020-02-16 01:24:06,849 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,851 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,851 [flink-akka.actor.default-dispatcher-4] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,851 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (Task.java:619) - Registering task at network: Flat Map -> Sink: Print to Std. Out (2/4) (9f10d9e4d40bc7d45228375f4c6978d3) [DEPLOYING].
2020-02-16 01:24:06,853 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Flat Map -> Sink: Print to Std. Out (3/4).
2020-02-16 01:24:06,853 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (3/4) (bc5c74ee5739c9eeb814959035c5735e) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,854 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Flat Map -> Sink: Print to Std. Out (3/4) (bc5c74ee5739c9eeb814959035c5735e) [DEPLOYING]
2020-02-16 01:24:06,854 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (Task.java:593) - Loading JAR files for task Flat Map -> Sink: Print to Std. Out (3/4) (bc5c74ee5739c9eeb814959035c5735e) [DEPLOYING].
2020-02-16 01:24:06,855 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,855 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:592) - Received task Flat Map -> Sink: Print to Std. Out (4/4).
2020-02-16 01:24:06,855 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (Task.java:619) - Registering task at network: Flat Map -> Sink: Print to Std. Out (3/4) (bc5c74ee5739c9eeb814959035c5735e) [DEPLOYING].
2020-02-16 01:24:06,855 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,855 [flink-akka.actor.default-dispatcher-4] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,861 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) switched from CREATED to DEPLOYING.
2020-02-16 01:24:06,861 [flink-akka.actor.default-dispatcher-2] INFO  (TaskSlotTable.java:242) - Activate slot 43b77ef74e1dd7cf95d2cad6e72c0946.
2020-02-16 01:24:06,861 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:586) - Creating FileSystem stream leak safety net for task Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) [DEPLOYING]
2020-02-16 01:24:06,862 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:593) - Loading JAR files for task Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) [DEPLOYING].
2020-02-16 01:24:06,862 [flink-akka.actor.default-dispatcher-2] INFO  (TaskSlotTable.java:242) - Activate slot 07fc7fdf37511746cc5cb5d798bf6f59.
2020-02-16 01:24:06,862 [flink-akka.actor.default-dispatcher-2] INFO  (TaskSlotTable.java:242) - Activate slot 4ae620b5547e495925b249141e0b1b1f.
2020-02-16 01:24:06,863 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:619) - Registering task at network: Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) [DEPLOYING].
2020-02-16 01:24:06,864 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,864 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,867 [flink-akka.actor.default-dispatcher-2] INFO  (Execution.java:1509) - Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,874 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,876 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,877 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,877 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (3/4) (bc5c74ee5739c9eeb814959035c5735e) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,878 [flink-akka.actor.default-dispatcher-2] INFO  (Execution.java:1509) - Flat Map -> Sink: Print to Std. Out (3/4) (bc5c74ee5739c9eeb814959035c5735e) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,878 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,881 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (2/4) (9f10d9e4d40bc7d45228375f4c6978d3) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,886 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (StateBackendLoader.java:227) - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-02-16 01:24:06,886 [flink-akka.actor.default-dispatcher-2] INFO  (Execution.java:1509) - Flat Map -> Sink: Print to Std. Out (2/4) (9f10d9e4d40bc7d45228375f4c6978d3) switched from DEPLOYING to RUNNING.
2020-02-16 01:24:06,915 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (ContinuousFileReaderOperator.java:115) - No state to restore for the ContinuousFileReaderOperator (taskIdx=2).
2020-02-16 01:24:06,915 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (ContinuousFileReaderOperator.java:115) - No state to restore for the ContinuousFileReaderOperator (taskIdx=1).
2020-02-16 01:24:06,915 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (ContinuousFileReaderOperator.java:115) - No state to restore for the ContinuousFileReaderOperator (taskIdx=0).
2020-02-16 01:24:06,916 [Source: Custom File Source (1/1)] INFO  (ContinuousFileMonitoringFunction.java:178) - No state to restore for the ContinuousFileMonitoringFunction.
2020-02-16 01:24:06,916 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (ContinuousFileReaderOperator.java:115) - No state to restore for the ContinuousFileReaderOperator (taskIdx=3).
2020-02-16 01:24:06,931 [Flat Map -> Sink: Print to Std. Out (2/4)] INFO  (HeapKeyedStateBackend.java:140) - Initializing heap keyed state backend with stream factory.
2020-02-16 01:24:06,931 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (HeapKeyedStateBackend.java:140) - Initializing heap keyed state backend with stream factory.
2020-02-16 01:24:06,931 [Flat Map -> Sink: Print to Std. Out (3/4)] INFO  (HeapKeyedStateBackend.java:140) - Initializing heap keyed state backend with stream factory.
2020-02-16 01:24:06,931 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (HeapKeyedStateBackend.java:140) - Initializing heap keyed state backend with stream factory.
2020-02-16 01:24:06,938 [Legacy Source Thread - Source: Custom File Source (1/1)] INFO  (FileSystem.java:1071) - Hadoop is not in the classpath/dependencies. The extended set of supported File Systems via Hadoop is not available.
2020-02-16 01:24:06,945 [Legacy Source Thread - Source: Custom File Source (1/1)] INFO  (ContinuousFileMonitoringFunction.java:247) - Forwarding split: [0] file:/home/skalogerakis/Downloads/openaq.csv mod@ 1581777389000 : 0 + 4797
2020-02-16 01:24:07,131 [Legacy Source Thread - Source: Custom File Source (1/1)] INFO  (ContinuousFileMonitoringFunction.java:247) - Forwarding split: [1] file:/home/skalogerakis/Downloads/openaq.csv mod@ 1581777389000 : 4797 + 4797
2020-02-16 01:24:07,131 [Legacy Source Thread - Source: Custom File Source (1/1)] INFO  (ContinuousFileMonitoringFunction.java:247) - Forwarding split: [2] file:/home/skalogerakis/Downloads/openaq.csv mod@ 1581777389000 : 9594 + 4797
2020-02-16 01:24:07,131 [Legacy Source Thread - Source: Custom File Source (1/1)] INFO  (ContinuousFileMonitoringFunction.java:247) - Forwarding split: [3] file:/home/skalogerakis/Downloads/openaq.csv mod@ 1581777389000 : 14391 + 4796
2020-02-16 01:24:07,141 [Source: Custom File Source (1/1)] INFO  (Task.java:958) - Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,141 [Source: Custom File Source (1/1)] INFO  (Task.java:804) - Freeing task resources for Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d).
2020-02-16 01:24:07,141 [Source: Custom File Source (1/1)] INFO  (Task.java:831) - Ensuring all FileSystem streams are closed for task Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) [FINISHED]
2020-02-16 01:24:07,147 [flink-akka.actor.default-dispatcher-4] INFO  (TaskExecutor.java:1445) - Un-registering task and sending final execution state FINISHED to JobManager for task Source: Custom File Source 9d7702245d1c41c562ac748c2185e08d.
2020-02-16 01:24:07,163 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Source: Custom File Source (1/1) (9d7702245d1c41c562ac748c2185e08d) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,213 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,213 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:804) - Freeing task resources for Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0).
2020-02-16 01:24:07,215 [Split Reader: Custom File Source -> Flat Map (1/4)] INFO  (Task.java:831) - Ensuring all FileSystem streams are closed for task Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) [FINISHED]
2020-02-16 01:24:07,215 [flink-akka.actor.default-dispatcher-2] INFO  (TaskExecutor.java:1445) - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map e476f023a5f9204f1d1179092f2466f0.
2020-02-16 01:24:07,219 [flink-akka.actor.default-dispatcher-2] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (1/4) (e476f023a5f9204f1d1179092f2466f0) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,221 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,222 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:804) - Freeing task resources for Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010).
2020-02-16 01:24:07,222 [Split Reader: Custom File Source -> Flat Map (3/4)] INFO  (Task.java:831) - Ensuring all FileSystem streams are closed for task Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) [FINISHED]
2020-02-16 01:24:07,223 [flink-akka.actor.default-dispatcher-5] INFO  (TaskExecutor.java:1445) - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map f29b155b95056552078756ae8c77b010.
2020-02-16 01:24:07,224 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (3/4) (f29b155b95056552078756ae8c77b010) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,256 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,256 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:804) - Freeing task resources for Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1).
2020-02-16 01:24:07,257 [Split Reader: Custom File Source -> Flat Map (4/4)] INFO  (Task.java:831) - Ensuring all FileSystem streams are closed for task Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) [FINISHED]
2020-02-16 01:24:07,257 [flink-akka.actor.default-dispatcher-4] INFO  (TaskExecutor.java:1445) - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map bb0d859ea8a231161c2005f634d7e4c1.
2020-02-16 01:24:07,258 [flink-akka.actor.default-dispatcher-3] INFO  (Execution.java:1509) - Split Reader: Custom File Source -> Flat Map (4/4) (bb0d859ea8a231161c2005f634d7e4c1) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,261 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,261 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:804) - Freeing task resources for Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc).
2020-02-16 01:24:07,261 [Flat Map -> Sink: Print to Std. Out (1/4)] INFO  (Task.java:831) - Ensuring all FileSystem streams are closed for task Flat Map -> Sink: Print to Std. Out (1/4) (13b6596c2b110b983ec8e3f4bb85f5bc) [FINISHED]
2020-02-16 01:24:07,261 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:958) - Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,262 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:804) - Freeing task resources for Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9).
2020-02-16 01:24:07,262 [Flat Map -> Sink: Print to Std. Out (4/4)] INFO  (Task.java:831) - Ensuring all FileSystem streams are closed for task Flat Map -> Sink: Print to Std. Out (4/4) (370577c4d81b24daa27d825b462896f9) [FINISHED]
2020-02-16 01:24:07,262 [flink-akka.actor.default-dispatcher-5] INFO  (TaskExecutor.java:1445) - Un-registering task and sending final execution state FINISHED to JobManager for task Flat Map -> Sink: Print to Std. Out 13b6596c2b110b983ec8e3f4bb85f5bc.
2020-02-16 01:24:07,263 [flink-akka.actor.default-dispatcher-5] INFO  (TaskExecutor.java:1445) - Un-registering task and sending final execution state FINISHED to JobManager for task Flat Map -> Sink: Print to Std. Out 370577c4d81b24daa27d825b462896f9.
2020-02-16 01:24:07,263 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:958) - Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee) switched from RUNNING to FINISHED.
2020-02-16 01:24:07,263 [Split Reader: Custom File Source -> Flat Map (2/4)] INFO  (Task.java:804) - Freeing task resources for Split Reader: Custom File Source -> Flat Map (2/4) (5bb25c5878d8137d79d1290e312c2dee).
